Judul,Author,Topik,Waktu,Gambar,Isi Berita
"Rentetan Ulah Memalukan di Internal KPK, Dewas Ngapain Aja?",Tim detikcom,"dewas kpk,dewas,kpk,penyidik kpk,penyidik kpk tersangka suap,pegawai kpk curi emas,wali kota tanjungbalai","Senin, 26 Apr 2021 10:43 WIB",https://akcdn.detik.net.id/community/media/visual/2021/03/02/gedung-baru-kpk_169.jpeg?w=700&q=90,"Peran  yang merupakan organ baru di tubuh KPK sebagaimana amanat Undang-Undang Nomor 19 Tahun 2019 hasil revisi yang dipenuhi kontroversi dipertanyakan. Sebab, dalam waktu yang berdekatan terungkap ulah oknum di internal .Awalnya terungkap adanya seorang pegawai KPK berinisial IGAS yang mencuri dan menggadaikan barang bukti berupa emas batangan. Uang hasil penggadaian sebagian emas batangan itu digunakan IGAS untuk membayar utang terkait bisnis tukar-menukar valuta asing atau foreign exchange alias forex.Untuk IGAS sendiri Dewas telah menjatuhkan sanksi pemberhentian tidak dengan hormat. Selain itu IGAS juga dilaporkan ke kepolisian tapi kabar terakhir menyebutkan status yang bersangkutan masih sebagai saksi.Insiden lain yang muncul yaitu perihal seorang penyidik KPK dari kepolisian  yang diduga menerima suap dari Wali Kota Tanjungbalai M Syahrial. Transaksi haram itu bertujuan agar AKP Robin mengurus perkara dugaan korupsi yang membelit Syahrial di KPK.AKP Robin pun ditetapkan KPK sebagai tersangka bersama-sama dengan Syahrial dan seorang pengacara bernama Maskur Husain. Perbuatan AKP Robin juga diteruskan ke  untuk diadili secara etik tetapi sejauh ini belum ada putusan apapun.Selain itu masih ada sejumlah hal lain yang membuat kinerja Dewas disorot seperti bocornya info penggeledahan perkara yang ditangani KPK di Kalimantan Selatan (Kalsel). Padahal, izin penggeledahan untuk KPK saat ini bersumber dari Dewas KPK sebagaimana amanat UU KPK yang baru.Peneliti Indonesia Corruption Watch (ICW) Kurnia Ramadhana mempertanyakan hal serupa. Dia mendesak Dewas untuk bergerak aktif agar kejadian-kejadian serupa tidak lagi terulang.""Selama satu tahun terakhir, ICW praktis tidak melihat kinerja Dewas. Jika dihitung, ada banyak sekali fenomena ganjil di KPK yang tidak ditindaklanjuti, misal dugaan pelanggaran kode etik Ketua KPK dalam sengkarut OTT UNJ, hilangnya nama-nama politisi dalam dakwaan bansos, dugaan kebocoran informasi saat penggeledahan di Kalimantan Selatan,"" ucap Kurnia dalam keterangannya, Senin (26/4/2021).""Dewan Pengawas harus mengambil momentum penyidik Robin ini untuk membongkar kemungkinan adanya penyidik atau pun pihak lain di internal KPK yang terlibat dalam perkara suap atau gratifikasi lainnya,"" imbuh Kurnia.Senada, Feri Amsari selaku peneliti dari Pusat Studi Konstitusi (PUSaKO) Fakultas Hukum Universitas Andalas heran ragam ulah di internal KPK terlepas dari pengawasan Dewas. Dia pun mempertanyakan UU KPK hasil revisi yang katanya akan membuat KPK lebih berintegritas.""Lembaga Dewas malah tidak bertugas seperti yang digembar-gemborkan ketika UU KPK direvisi,"" ucap Feri dalam kesempatan terpisah.""Saya pikir pokok masalahnya adalah KPK sudah dilemahkan dan menganggap KPK bisa dimanfaatkan untuk perbuatan korup terutama oleh aparat-aparat yang memang tidak patut di KPK, jadi secara kebatinan KPK itu sudah dirusak gara-gara komisioner bermasalah dan revisi UU KPK. Inilah akibat dari ulah Presiden Jokowi dan DPR,"" imbuh Feri.Dewas memang instrumen baru di KPK dari amanat . Total ada 5 orang yang menjadi pimpinannya yaitu Tumpak Hatorangan Panggabean selaku ketua, dibantu 4 orang anggota yaitu Syamsuddin Haris, Albertina Ho, Harjono, dan Artidjo Alkostar. Namun pada 28 Februari 2021 Artidjo berpulang dan hingga saat ini belum ada penggantinya.Dalam UU KPK itu disebutkan dalam Pasal 37B tugas dari Dewas yaitu sebagai berikut:Kembali pada pernyataan Kurnia dari ICW. Dia berharap Dewas benar-benar bertugas dengan tegas agar marwah KPK tetap terjaga.""Jika kali ini Dewas tidak juga bergerak, maka sebaiknya empat orang yang menjadi Anggota Dewas tersebut mengundurkan diri,"" kata Kurnia."
"Lantik 8 Kepala Daerah, Gubsu Edy: Jangan Bikin Malu Sumut!",Ahmad Arfah Fansuri Lubis,"edy rahmayadi,sumatera utara,biromedan","Senin, 26 Apr 2021 10:50 WIB",https://akcdn.detik.net.id/community/media/visual/2021/04/26/gubsu-edy-lantik-8-kepala-daerah-dok-youtube-pemprov-sumut_169.jpeg?w=700&q=90,"Gubernur Sumatera Utara (Gubsu)  melantik delapan kepala daerah di Sumatera Utara (Sumut). Saat melantik, Edy mengingatkan agar kepala daerah tidak membuat malu lagi.""Jangan bikin malu Sumatera Utara lagi!"" kata Edy saat pelantikan, Senin (26/4/2021).Pelantikan dilakukan di lantai 2 kantor Gubsu, Jalan Diponegoro, Medan. Pelantikan disiarkan secara langsung dari YouTube Info Sumut yang dikelola Diskominfo Sumut.Edy mengatakan Sumut ada di posisi dua daerah yang terbanyak bermasalah dengan hukum. Dia mengingatkan kepala daerah yang baru dilantik tidak menerima suap saat menjabat.""Saat ini naik lagi kita ke rangking dua persoalan dengan hukum. Hanya ada tiga persoalan, yang pertama jangan memperkaya orang lain dengan nyogok lah, jangan memperkaya diri, jangan mengambil suap, jangan meminta apapun yang bukan hak anda, yang ketiga jangan rugikan uang negara,"" ucapnya.Dia meminta agar semua kepala daerah yang dilantik ikut melaksanakan hal itu. Edy mengatakan permasalahan yang ada di Sumut harus dilakukan secara bersama-sama.Edy juga meminta istri dari setiap kepala daerah juga ikut mengingatkan para suaminya. Dia mengingatkan para istri agar tidak banyak meminta kepada suaminya.""Ibu-ibunya jangan ganggu bapaknya yang tidak benar. Jaga baik-baik bapaknya. Kalau ibu Cory, berarti bapaknya yang menjaga,"" tuturnya.Dia mengingatkan kepada kepala daerah yang dilantik untuk loyal kepada dirinya sebagai gubernur. Edy mengatakan dirinya sebagai gubernur juga loyal kepada Presiden.""Loyalitas, esprit de corps, dan bisa kerja sama. Anda tak ada cerita tak loyal sama Gubernur. Gubernur tak ada cerita tak loyal kepada Presiden karena semua itu sudah diatur,"" jelas Edy.Dia mencontohkan hal ini dengan visi misi wali kota maupun bupati yang dia lantik harus sesuai dengan visi misi dirinya sebagai gubernur. Edy menyebut visi misi para kepala daerah ini nantinya bakal dicek apakah sudah sesuai dengan visi misi dirinya.""Contoh, begitu saya lantik ini, anda akan menyusun visi misi anda yang selama anda menjadi calon. Kalian paparkan, sesuaikan dalam RPJMD dan jadikan itu bahan. Waktunya enam bulan harus anda tata dan laporkan ke Sekda (Provinsi Sumut) untuk dikaji, cocokkah,"" paparnya.
        "
"Sosok Kolonel Harry Setiawan, Dansatsel yang Gugur di KRI Nanggala-402",Marlinda Oktavia Erwanti,"kolonel harry setiawan,kri nanggala-402,kapal selam,kapal selam hilang","Senin, 26 Apr 2021 10:50 WIB",https://akcdn.detik.net.id/community/media/visual/2021/04/26/kolonel-laut-p-harry-setiawan-saat-menjadi-danlanal-ranai-foto-dok-istimewa.jpeg?w=700&q=90,"Sebanyak 53 prajurit TNI gugur dalam KRI Nanggala-402. Komandan Satuan Kapal Selam (Dansatsel) Koarmada II  menjadi salah satunya.Harry baru menjabat Dansatsel selama satu bulan. Dia didapuk untuk mengomandoi Satuan Kapal Selam Koarmada II yang bermarkas di Surabaya, Jawa Timur, sejak 6 Maret 2021. Kolonel Harry menggantikan Kolonel Laut (P) M Iwan Kusumah.Empat kapal selam berada di bawah komando Harry. Armada tersebut adalah KRI Nanggala-402, KRI Nagapasa-403, KRI Ardadedali-404, dan KRI Alugoro-405.Dilihat dari situs TNI, sebelum menjabat Dansatsel Koarmada II,  juga pernah memangku jabatan sebagai Komandan KRI Nagapasa-403 pada 2017-2018.Dia kemudian didaulat menjadi Komandan Pangkalan TNI AL (Danlanal) Ranai di Natuna. Harry selanjutnya ditugaskan Asisten Operasi Komandan Gugus Keamanan Laut (Asops Dangukamla) Koarmada I Batam pada 2019.Kurang dari setahun Harry menjabat jabatan itu. Dia kemudian mengikuti Pendidikan Reguler (Dikreg) Sesko TNI Angkatan XLVII hingga lulus pada Desember 2020.Saat memimpin  awal latihan pada Maret 2021, Harry pernah berbicara perihal alutsista. Menurutnya, alutsista negara dituntut siap setiap saat untuk hadir mempertahankan kedaulatan bangsa.""Perlu disadari bahwa tolak ukur keberhasilan seorang Komandan bukan saja ditinjau dari aspek operasional saja, namun juga dari pembinaan material dan personel. Tugas TNI AL, khususnya Satuan Kapal Selam Indonesia di masa mendatang penuh dengan tantangan dan memerlukan perhatian khusus, apalagi dikaitkan dengan telah tumbuhnya kesadaran para pemimpin bangsa akan pentingnya pembangunan sektor kelautan bagi kejayaan bangsa dan Negara Indonesia. Untuk itu semua alutsista dituntut setiap saat siap hadir di laut guna menegakkan dan mempertahankan kedaulatan serta mengamankan wilayah perairan Yuridiksi Nasional,"" kata Harry dilansir dari situs TNI.""Hal tersebut dapat diartikan bahwa dalam setiap operasi, KRI harus didukung dengan kondisi teknis yang handal serta diawaki oleh personel yang profesional dan memiliki kejuangan tinggi. untuk itu harus dipersiapkan secara cermat dengan melalui pembinaan secara utuh dan menyeluruh,"" lanjutnya.
        "
Detik-detik Markas Persib Bandung Diserbu Oknum Bobotoh,Yudha Maulana,"markas persib,persib,persija,piala menpora,bobotoh,bandung,birojabar","Senin, 26 Apr 2021 10:43 WIB",Gambar tidak tersedia,"Perusuh yang diduga oknum bobotoh menyerbu markas Persib Bandung pada Minggu (26/4/2021). Massa melemparkan pecahan  dan suar () ke kantor manajemen Persib di Jalan Sulanjana, Kota Bandung.Luqman, salah seorang petugas keamanan yang berjaga, menuturkan massa datang sekitar pukul 22.30 WIB dari arah Balubur dan Dago. Massa datang sedikit demi sedikit dan berkumpul di trotoar dekat Grha Persib.""Mereka berkumpul di sini, menyalakan . Dari sana arah Dago menyalakan  lagi, terus polisi datang dan bubar,"" ujar Luqman, Senin (26/4/2021).Rukandi, petugas keamanan lainnya, mengatakan massa yang telah dibubarkan itu kembali datang pada pukul 23.00 WIB. Kali ini jumlah mereka lebih besar dan nekat melakukan pelemparan ke arah markas Persib.Oknum bobotoh melemparkan suar ke arah kafe Persib yang berada di lantai dua dan juga ke arah pintu masuk Graha Persib. Tidak ada korban dalam kejadian tersebut.""Dua kali datangnya, yang pertama sempat dibubarkan oleh polisi. Setelah situasi agak tenang, massa datang kembali dan melakukan pelemparan ke kafe,"" ujar Rukandi saat ditemui .""Paling di atas, ada kursi di kafe yang rusak kena flare,"" ucap dia menambahkan.Ketika itu, petugas keamanan Grha Persib tak bisa berbuat banyak saat menghadapi gerombolan perusuh karena jumlahnya tak sebanding. ""Lebih dari 100 sepertinya, kemarin satpam di sini hanya bertiga,"" kata Rukandi.Sebelumnya, aksi oknum bobotoh menyerbu markas Persib terekam video dan viral di media sosial (medsos). Terlihat iring-iringan sepeda motor di Jalan Sulanjana, Minggu (25/4) malam. Aksi tersebut diduga pelampiasan kekecewaan lantaran Persib kalah dari Persija di partai final Piala Menpora."
Pemkot Bandung Gelar Simulasi Kesiapsiagaan Menghadapi Bencana,Wisma Putra,"birojabar,fotodetikcom,pemkot bandung,simulasi bencana","Senin, 26 Apr 2021 10:53 WIB",https://akcdn.detik.net.id/community/media/visual/2021/04/26/simulasi-kesiapsiagaan-menghadapi-bencana-di-balai-kota-bandung_169.jpeg?w=700&q=90,
"KRI Nanggala-402 Tenggelam, HMI MPO Kritik Prabowo Subianto",Danu Damarjati,"suara mahasiswa detikcom,hmi mpo,kri nanggala-402,kri nanggala-402 tenggelam,kri nanggala-402 hilang,prabowo subianto,menhan prabowo subianto,kemenhan,alutsista","Senin, 26 Apr 2021 10:55 WIB",https://akcdn.detik.net.id/community/media/visual/2021/01/13/menhan-prabowo-subianto.jpeg?w=700&q=90," tenggelam di laut utara Bali. 53 Prajurit gugur. Himpunan Mahasiswa Islam Majelis Penyelamat Organisasi () mengkritik Menteri Pertahanan sebagai menteri yang gagal memodernisasi alat utama sistem pertahanan ().Ketua Umum PB HMI MPO, Affandi Ismail, menyampaikan pernyataan sikap organisasinya, diterima detikcom pada Senin (26/4/2021).HMI menyoroti anggaran Kementerian Pertahanan tahun 2021 yang sebesar Rp 136,99 triliun, anggaran terbesar kedua setelah Kementerian PUPR. Dengan anggaran sebesar itu, Kemenhan ternyata tidak memodernisasi alutsista, dalam hal ini kapal selam. Sebagaimana diketahui, KRI Nanggala-402 adalah kapal selam U-209 bikinan Jerman tahun 1977.""Menteri Pertahanan gagal mengelola anggaran sebesar itu, oleh karena itu, maka Menteri Pertahanan Prabowo Subianto, perlu dievalusi oleh publik karena gagal membangun alutsista modern dengan anggaran yang cukup signifikan itu,"" kata Ketua Komisi Pertahanan dan Keamanan Nasional PB HMI, Abubakar.PB HMI MPO juga mendesak DPR RI untuk aktif mengawasi anggaran di kementerian lebih khusus. ""Komisi I DPR RI juga harus lebih fokus pada kerja pengawasan penggunaan anggaran peningkatan kualitas Alutsista,"" kata Ketua Umum PB HMI, Affandi Ismail.PB HMI MPO menyampaikan ucapan dan rasa belasungkawa yang mendalam kepada keluarga korban yang ditinggalkan, semoga proses evakuasi berjalan dengan lancar. Supaya tragedi tak terjadi lagi, maka kualitas alutsista harus menjadi perhatian serius.""Kualitas Alutsista yang dimiliki oleh Indonesia perlu mendapatkan perhatian serius oleh pemerintah khususnya Kementerian Pertahanan, sebab kualitas Alutsista yang sudah tua dipaksakan untuk beroperasi maka akan fatal akibatnya"" ujar Affandi."
Mayat Wanita Tanpa Busana-Penuh Luka Ditemukan di Kebun Sawit Riau,Raja Adil Siregar,"riau,biromedan,wanita tewas,mayat tanpa busana","Senin, 26 Apr 2021 10:36 WIB",https://akcdn.detik.net.id/community/media/visual/2015/08/07/978426ea-7578-4a99-80c8-5b0e06d4921a_169.jpg?w=700&q=90,"Seorang wanita, Suryati (30), ditemukan tewas di area kebun sawit di Indragiri Hulu, .  dalam kondisi tanpa busana dan tubuh penuh luka-luka.Ps Paur Humas Polres Indragiri Hulu, Aiptu Misran mengatakan korban awalnya pamit untuk mengutip berondolan (buah sawit) di kebun, Sabtu (24/4/2021). Sementara itu suaminya, Darma ikut pergi panen di lokasi berbeda.""Korban ini pamit cari berondolan, suaminya panen sawit di area yang sama. Tapi beda lokasinya,"" kata Misran saat dimintai konfirmasi, Senin (26/4/2021).Selesai panen, suami korban kembali ke rumah di Desa Pauh Ranap, pukul 16.00 WIB. Namun korban belum ada di rumah dan tidak seperti biasanya.""Suami korban pergi untuk mencari korban ke dalam kebun sawit. Sekitar Pukul 16.30 WIB, korban ditemukan meninggal dunia di kebun sawit,"" kata Misran.Korban ditemukan tewas di lokasi dalam keadaan tanpa busana dan ada luka di bagian kepala. Luka diduga bekas pukulan benda keras.""Dari penemuan itu warga melaporkan ke Polsek Peranap. Langsung jajaran Polsek mendatangi lokasi dan olah TKP (tempat kejadian perkara),"" kata Misran.Korban diduga merupakan korban pembunuhan. Saat ditemukan, sepatu dan kaos kaki kerja korban masih terpasang, namun baju dan celananya tidak.""Korban masih pakai sepatu dan kaos kaki. Tapi pakaian tidak, ini yang kemudian oleh penyidik disimpulkan sementara korban ini dibunuh, ada luka pukulan juga,"" katanya.Misran belum menjelaskan apakah ada dugaan kalau korban sempat diperkosa sebelum tewas. Pemeriksaan masih dilakukan.""Belum bisa dipastikan (korban diperkosa). Masih diperiksa, masih dikumpulkan alat bukti di lokasi dan keterangan saksi-saksi,"" katanya."
SBY: Gugurnya 53 Prajurit Hiu Kencana Great Loss Bagi TNI,Tim detikcom,"sby,nanggala-402,kri nanggala-402,kri nanggala 402,kri nanggala","Senin, 26 Apr 2021 10:34 WIB",https://akcdn.detik.net.id/community/media/visual/2021/04/21/ini-potret-kapal-selam-kri-nanggala-402-yang-hilang-kontak-di-bali-4_169.jpeg?w=700&q=90,"Presiden ke-6 RI Susilo Bambang Yudhoyono (SBY) berduka atas gugurnya 53 awak. SBY mendoakan keluarga yang ditinggalkan diberi ketabahan.""Semoga keluarga yg ditinggalkan tabah, sabar & tawakal menerima ujian yg maha berat ini. Selamat jalan Kolonel Harry Setiawan, Letkol Heri Oktavian & para pahlawan Hiu Kencana lainnya. Semoga semuanya hidup tenang & bahagia di sisi Allah Swt, Tuhan Yang Maha Kuasa. *SBY*,"" ujar SBY melalui akun Twitternya, seperti dilihat (26/4/2021).SBY kemudian mengenang masa-masa masih dunia militer. Dia menyebut prajurit TNI memiliki tugas dan risiko yang tinggi.Di kapal selam, lanjut SBY, prajurit memiliki tekanan psikologis yang besar. Untuk itu dia memberi hormat kepada awak yang gugur di KRI Nanggala-402.""Sebagai sesama prajurit, saya amat tahu bahwa siapapun yg mengabdi di dunia militer mesti siap sumbangkan jiwa & raganya kpd negara tercinta. Sungguhpun demikian, gugurnya 53 prajurit Hiu Kencana di medan latihan adalah duka yg mendalam & 'great loss' bagi TNI & kita semua. *SBY*,"" tutur SBY.""Prajurit yg bertugas di satuan kapal selam miliki risiko, tekanan psikologis & 'kesunyian' yg tinggi. Tahun 1998, saya berada dlm kapal selam, bergerak di dlm laut (1 jam). Bisa dibayangkan jika ""menyelam"" berbulan-bulan. Mari beri hormat kpd tentara kebanggaan kita itu. *SBY*,"" sambungnya.Seperti diketahui, Panglima TNI Marsekal Hadi mengatakan seluruh awak kapal selam KRI Nanggala-402 gugur. Hal itu disampaikan Hadi setelah kondisi kapal diketahui.""Berdasarkan bukti-bukti otentik tersebut dapat dinyatakan bahwa KRI Nanggala-402 telah tenggelam dan seluruh awaknya telah gugur,"" ujar Hadi dalam konferensi pers di Bali, Minggu (25/4/2021).Hadi mengatakan Satgas SAR telah mengerahkan seluruh kemampuan untuk memastikan keberadaan KRI Nanggala-402. KRI Rigel juga telah melakukan pemindaian secara akurat dengan multibeam sonar dan magnetometer secara detail. Selain itu, kapal MV Swift Rescue telah menurunkan ROV-nya untuk memperkuat citra bawah airKepala Staf Angkatan Laut (KSAL) Laksamana Yudo Margono menambahkan KRI Nanggala-402 dinyatakan terbelah. Kapal selam itu terbelah menjadi 3 bagian.Pencarian KRI Nanggala-402 dilakukan oleh KRI Rigel dengan menggunakan multibeam echosounder untuk mendeteksi citra bawah air.""Jadi di sana KRI Nanggala terbelah menjadi 3 bagian,"" jelas Laksamana Yudo."
"Ada Undangan Jakmania untuk Kumpul di HI, Inisiator Dicari Polisi",Yogi Ernes,"jakmania,kerumunan jakmania,persija,polres metro jakarta pusat","Senin, 26 Apr 2021 10:40 WIB",https://akcdn.detik.net.id/community/media/visual/2021/04/26/kapolres-jakpus-kombes-hengki-haryadi-di-atas-baracuda-saat-membubarkan-jakmania-di-hi_169.jpeg?w=700&q=90,"Polisi mengungkap ribuanyang berkumpul merayakan kemenangan di Bundaran HI, Jakarta Pusat, datang karena ada undangan di media sosial. Polisi saat ini tengah menyelidiki otak intelektual yang mengumpulkan""Mereka ini datang tiba-tiba karena ada undangan di media sosial, ini sedang diselidiki. Kami akan tindak aktor intelektualnya,"" kata Kapolres Metro Jakarta Pusat Kombes Hengki Haryadi saat dihubungi , Senin (26/4/2021).Hengki mengatakan diperkirakan ada ribuan The Jakmania yang tumpah ruah di kawasan Bundaran HI semalam. Mereka merayakan keberhasilan Persija Jakarta menjuarai turnamen pramusim Piala Menpora 2021.Menurut Hengki, ribuan itu datang atas undangan melalui media sosial. Dia mengaku prihatin mengingat tindakan dari Jakmania semalam justru membahayakan masyarakat lain di tengah situasi pandemi COVID-19 yang belum berakhir.""Ini namanya situasi kontijensi yang dimunculkan melalui media sosial, datang mendadak dan pengumpulan massa ribuan dan ini rawan karena situasi pandemi. Mempoisisikan orang lain pada posisi bahaya di situasi pandemi itu tindak pidana,"" ungkap Hengki.Untuk itu, Hengki memastikan pihak yang menggagas para  di media sosial untuk turun ke jalan akan diselidiki polisi. Beberapa orang akan dimintai keterangan di Polda Metro Jaya.""Ada rencananya akan dipanggil dari Krimum Polda Metro Jaya sudah memanggil dan akan dilakukan penyelidikan untuk berkumpul dan sebagainya,"" ujar Hengki.""Siapa yang menyuruh melakukan, aktornya harus dipanggil,"" sambungnya.Seperti diketahui, ribuan suporter Persija Jakarta atau dikenal dengan sebutan The Jakmania tumpah ruah memadati kawasan Bundaran HI, Jakarta Pusat, semalam, merayakan keberhasilan Persija menjuarai turnamen Piala Menpora. Mereka tampak berkerumun bahkan terlihat tidak menggunakan masker.Polisi yang berjaga di lokasi mengaku telah mengamankan sejumlah anggota tersebut. Namun hingga kini belum diketahui pasti jumlah suporter Persija yang diamankan polisi. sendiri semalam diketahui berhasil menjuarai Piala Menpora 2021. Dalam partai final, Persija berhasil mengalahkan Persib Bandung dengan skor 2-1."
"Kabinda Papua Gugur Ditembak, Bamsoet Minta Aparat Tumpas Habis KKB",Jihaan Khoirunnisaa,"mpr,bamsoet,kkb papua,kabinda papua tewas","Senin, 26 Apr 2021 10:33 WIB",https://akcdn.detik.net.id/community/media/visual/2021/04/26/bamsoet_11.jpeg?w=700&q=90,"Ketua MPR RI Bambang Soesatyo (Bamsoet) meminta agar aparat TNI, Polri dan Badan Intelijen Negara (BIN) menurunkan kekuatan penuh untuk menindak tegas kelompok kriminal bersenjata (KKB) di Papua. Sebab menurutnya tidak boleh lagi ada toleransi terhadap KKB untuk melakukan aksi kejahatan yang meresahkan masyarakat serta mengakibatkan korban jiwa.""Saya turut berduka cita atas meninggalnya Kepala BIN Daerah (Kabinda) Papua Brigjen TNI Putu I Gusti Putu Danny Nugraha akibat ditembak oleh KKB di Beoga, Kabupaten Puncak, Papua. Beliau gugur dalam kontak senjata dengan KKB akibat terkena tembakan di bagian kepala,"" ujar Bamsoet dalam keterangannya, Senin (26/4/2021).""Saya meminta pemerintah dan aparat keamanan tidak ragu dan segera turunkan kekuatan penuh menumpas KKB di Papua yang kembali merenggut nyawa. Tumpas habis dulu. Urusan HAM kita bicarakan kemudian. Kalau perlu turunkan kekuatan 4 Matra terbaik yang kita miliki selain Brimob Polri. Gultor Kopassus, Raiders, Bravo dan Denjaka. Kasih waktu satu bulan untuk menumpas mereka,"" lanjutnya.Ketua DPR RI ke-20 yang juga Warga Kehormatan BIN ini menilai tindakan KKB di Kabupaten Puncak Papua dalam beberapa waktu belakangan ini sudah sangat meresahkan. Dia mengatakan pada tanggal 8 April 2021 lalu, KKB di Kabupaten Puncak telah menembak mati seorang guru bernama Oktavianus Rayo. KKB juga membakar tiga sekolah di Kabupaten Puncak.Tidak hanya itu, lanjut Bamsoet, di tanggal 9 April 2021 seorang guru SMP bernama Yonathan Randen kembali ditembak mati KKB di Kabupaten Puncak. Kejadian tersebut disusul tewasnya seorang pengemudi ojek bernama Udin akibat ditembak di area Pasar Ilaga Kabupaten Puncak oleh KKB pada tanggal 14 April 2021. Lalu pada tanggal 15 April, KKB menembak mati seorang pelajar SMA di Kabupaten Puncak bernama Ali Mom.""Aparat TNI, Polri serta intelijen harus terus melakukan pengejaran dan menindak tegas terhadap KKB tersebut tanpa ragu dengan kekuatan penuh yang kita miliki. Kita tidak boleh membiarkan kelompok separatis terus melakukan tindakan yang mengakibatkan korban jiwa,"" tandas Bamsoet.Mantan Ketua Komisi III DPR RI ini juga meminta TNI, Polri serta BIN untuk memperkuat dan meningkatkan pengamanan di wilayah konflik di Papua. Selain itu, perlu adanya kajian terkait langkah efektif dalam menumpas KKB di Papua.""Korban yang terus berjatuhan akibat konflik yang tidak berkesudahan ini harus segera diselesaikan. Salah satunya dengan langkah tegas TNI, Polri dan BIN untuk meningkatkan keamanan dan kewaspadaan di wilayah konflik. Polri dan TNI bisa menggencarkan patroli gabungan di seputaran wilayah Papua, khususnya di obyek vital maupun lingkungan penduduk untuk memberikan rasa aman sekaligus mempersempit ruang gerak KKB,"" pungkas Bamsoet."
